,coal,natural gas,nuclear,other,solar,hydro,wind
20190125T15-06,8679,20209,5128,18,1191,166,2852
20190125T14-06,9534,20972,5129,18,1142,165,2400
20190125T13-06,10243,21776,5129,20,1144,217,2305
20190125T12-06,10900,22713,5127,19,1135,218,2613
20190125T11-06,11253,23921,5128,16,1109,175,3247
20190125T10-06,11590,26183,5128,15,973,201,2902
20190125T09-06,11845,27729,5127,15,332,201,4019
20190125T08-06,11785,29144,5128,15,1,217,4482
20190125T07-06,11474,27876,5128,18,0,167,4521
20190125T06-06,10656,24245,5128,16,0,87,4726
20190125T05-06,9417,21316,5128,14,0,90,5501
20190125T04-06,8790,19178,5127,16,0,92,6610
20190125T03-06,8153,17290,5127,15,0,119,8329
20190125T02-06,7829,16017,5127,15,0,92,9757
20190125T01-06,7994,15766,5127,14,0,91,10114
20190125T00-06,8207,16149,5128,16,0,51,10224
20190124T23-06,8686,16307,5127,16,0,50,11212
20190124T22-06,9180,16412,5127,15,0,50,12287
20190124T21-06,9835,16783,5128,15,0,50,11944
20190124T20-06,10186,16945,5128,16,0,102,10920
20190124T19-06,10189,16900,5128,15,4,104,9622
20190124T18-06,8951,14959,5128,18,373,121,9379
20190124T17-06,8412,13621,5127,19,1081,130,9410
20190124T16-06,8566,13348,5128,18,1251,84,9183
20190124T15-06,9015,13878,5127,17,1248,60,8780
20190124T14-06,9617,15058,5125,17,1214,87,8213
20190124T13-06,9816,16610,5127,16,1204,109,8092
20190124T12-06,10045,18443,5127,17,1232,164,8161
20190124T11-06,10735,20979,5125,16,1268,137,7580
20190124T10-06,11407,23378,5121,14,1170,137,7676
20190124T09-06,11515,24922,5120,16,392,164,10560
20190124T08-06,11878,26451,5120,14,4,152,11855
20190124T07-06,11225,25407,5120,12,0,157,12133
20190124T06-06,9680,22597,5120,16,0,94,11931
20190124T05-06,8865,19774,5120,14,0,94,12096
20190124T04-06,8884,18375,5121,13,0,120,11970
20190124T03-06,9099,18798,5133,15,0,93,10728
20190124T02-06,10123,19481,5133,15,0,94,8826
20190124T01-06,10765,19851,5127,14,0,94,7941
20190124T00-06,11398,21322,5126,15,0,95,6879
20190123T23-06,12358,23269,5126,14,0,95,5709
20190123T22-06,12415,26037,5126,13,0,122,4834
20190123T21-06,12580,27403,5126,13,0,111,3854
20190123T20-06,12545,27661,5127,16,0,120,2907
20190123T19-06,12215,27166,5127,16,3,120,2452
20190123T18-06,10694,23805,5127,16,364,121,3527
20190123T17-06,9082,21161,5126,16,1087,155,5369
20190123T16-06,8866,20477,5126,13,1273,140,6008
20190123T15-06,9739,20484,5123,13,1288,134,6329
20190123T14-06,10609,21322,5122,13,1266,165,6227
20190123T13-06,11156,22386,5123,15,1280,139,6219
20190123T12-06,11243,23917,5123,14,1294,139,6218
20190123T11-06,11492,24492,5122,17,1280,139,6820
20190123T10-06,12176,24947,5125,16,1154,165,6973
20190123T09-06,12214,24506,5126,15,363,154,8949
20190123T08-06,12080,24256,5126,15,2,167,10253
20190123T07-06,11432,21926,5127,18,0,128,10804
20190123T06-06,10383,16658,5126,15,0,52,12168
20190123T05-06,10215,11986,5126,18,0,52,13489
20190123T04-06,9418,10364,5126,17,0,52,13765
20190123T03-06,9450,9678,5127,14,0,52,13083
20190123T02-06,9574,9454,5126,15,0,52,12809
20190123T01-06,9105,9608,5126,17,0,52,13190
20190123T00-06,8481,10260,5126,18,0,52,14160
20190122T23-06,8859,10776,5125,18,0,79,15015
20190122T22-06,8870,10964,5126,19,0,94,16419
20190122T21-06,8977,10500,5109,15,0,94,17615
20190122T20-06,8877,10569,5097,19,0,128,17653
20190122T19-06,8430,10330,5084,15,0,65,17740
20190122T18-06,7482,9105,5049,15,33,53,17916
20190122T17-06,7192,8478,5017,16,154,80,17496
20190122T16-06,6942,8632,5011,22,286,68,17001
20190122T15-06,6934,9438,5011,16,612,120,15912
20190122T14-06,7814,10744,5011,17,842,120,13458
20190122T13-06,8905,11310,5011,20,763,94,11933
20190122T12-06,9419,11478,5011,18,891,94,11259
20190122T11-06,9953,11867,5012,20,903,95,10637
20190122T10-06,10048,11801,5017,22,616,146,11103
20190122T09-06,10173,10940,4994,19,104,135,12397
20190122T08-06,10687,10729,4957,21,1,162,12845
20190122T07-06,9377,9081,4922,20,0,117,14774
20190122T06-06,7089,6744,4904,20,0,77,15987
20190122T05-06,5640,5838,4903,17,0,52,16466
20190122T04-06,5168,5806,4904,14,0,53,16217
20190122T03-06,5100,5834,4903,14,0,53,16252
20190122T02-06,5124,5839,4904,14,0,56,16359
20190122T01-06,5369,5906,4904,19,0,76,16792
20190122T00-06,5744,6752,4904,23,0,53,17376
20190121T23-06,6179,7822,4904,21,0,53,18647
20190121T22-06,7564,8291,4903,17,0,95,19554
20190121T21-06,8481,8653,4903,20,0,134,19545
20190121T20-06,8525,8884,4904,20,0,134,19580
20190121T19-06,8355,9200,4904,21,2,113,19438
20190121T18-06,6793,8633,4904,23,189,62,18915
20190121T17-06,6260,8298,4903,20,481,69,18281
20190121T16-06,6212,8274,4904,22,581,69,18104
20190121T15-06,6255,8580,4904,21,668,103,18291
20190121T14-06,6480,9677,4903,20,715,129,18228
20190121T13-06,6847,10930,4904,18,727,139,18330
20190121T12-06,8061,11640,4903,19,860,159,18238
20190121T11-06,8919,13624,4904,17,816,168,17424
20190121T10-06,9247,16071,4904,20,643,165,16267
20190121T09-06,9420,16412,4903,19,206,208,17525
20190121T08-06,9381,16753,4904,16,4,208,17755
20190121T07-06,8828,16303,4903,17,0,114,17216
20190121T06-06,8202,13910,4903,20,0,52,16809
20190121T05-06,8109,11565,4904,17,0,53,17000
20190121T04-06,7855,10534,4903,20,0,79,17053
20190121T03-06,7579,10346,4903,18,0,53,16859
20190121T02-06,7656,10245,4903,16,0,55,16775
20190121T01-06,7504,10358,4903,15,0,90,17136
20190121T00-06,7714,10770,4903,16,0,53,17281
20190120T23-06,8260,11923,4903,18,0,53,17091
20190120T22-06,8184,13544,4903,20,0,53,16794
20190120T21-06,8503,13436,4883,17,0,61,16367
20190120T20-06,8924,14637,4869,14,0,86,14449
20190120T19-06,9684,16593,4857,14,1,88,10497
20190120T18-06,9451,16609,4822,20,266,61,7319
20190120T17-06,8975,15283,4786,16,910,62,6720
20190120T16-06,9350,15452,4749,16,1109,61,6101
20190120T15-06,9473,16296,4732,18,1141,96,5926
20190120T14-06,9588,17227,4731,15,1148,96,6359
20190120T13-06,9961,18256,4730,15,1176,96,6848
20190120T12-06,9794,20424,4730,16,1170,123,7096
20190120T11-06,10361,22872,4730,18,1095,97,6601
20190120T10-06,10456,24489,4730,16,1034,121,7158
20190120T09-06,10465,24573,4712,14,325,163,8666
20190120T08-06,10510,24262,4675,15,5,163,8853
20190120T07-06,10375,23797,4639,15,0,78,8149
20190120T06-06,10333,22912,4604,16,0,79,7403
20190120T05-06,10277,22355,4570,16,0,52,6793
20190120T04-06,10282,21527,4536,15,0,52,6630
20190120T03-06,10475,21717,4500,14,0,52,6071
20190120T02-06,10490,21886,4464,17,0,53,5672
20190120T01-06,10603,22329,4421,18,0,85,5444
20190120T00-06,10852,22104,4388,15,0,94,5864
20190119T23-06,10764,23033,4387,15,0,93,5899
20190119T22-06,11061,23689,4387,15,0,94,6008
20190119T21-06,11133,23014,4387,17,0,120,6840
20190119T20-06,10906,22577,4387,16,0,93,7342
20190119T19-06,10323,22375,4387,18,2,94,7760
20190119T18-06,8072,19124,4387,17,329,94,10198
20190119T17-06,6759,15126,4387,14,1033,102,13688
20190119T16-06,6840,12835,4387,16,1233,102,15373
20190119T15-06,7344,11293,4386,17,1244,136,16734
20190119T14-06,8375,11102,4387,14,1239,150,16942
20190119T13-06,9289,11059,4386,14,1234,164,17200
20190119T12-06,9688,10940,4386,17,1255,164,17775
20190119T11-06,10059,10618,4386,15,1264,138,18218
20190119T10-06,10110,10591,4386,16,1022,162,17413
20190119T09-06,10228,10314,4377,19,294,207,17049
20190119T08-06,8950,8568,4319,19,2,207,17875
20190119T07-06,7943,6862,4292,18,0,120,18037
20190119T06-06,6263,6618,4293,16,0,94,17518
20190119T05-06,5384,6050,4245,20,0,93,17342
20190119T04-06,4864,5696,4076,17,0,93,17431
20190119T03-06,4904,5487,3995,18,0,93,17009
20190119T02-06,5155,5341,3996,17,0,93,16848
20190119T01-06,5504,5396,3995,17,0,118,16867
20190119T00-06,5836,5842,3991,19,0,95,17339
20190118T23-06,7001,5987,3990,17,0,121,17705
20190118T22-06,8269,6265,3926,18,0,94,17648
20190118T21-06,9535,6373,3912,17,0,94,17299
20190118T20-06,10148,6548,3912,16,0,94,17318
20190118T19-06,10055,8259,3912,16,2,93,16086
20190118T18-06,9608,8581,3912,19,166,94,15247
20190118T17-06,8984,7855,3912,19,607,128,15758
20190118T16-06,8897,7577,3911,17,782,102,16061
20190118T15-06,8862,7649,3912,17,721,102,16573
20190118T14-06,9188,8057,3912,20,736,136,16375
20190118T13-06,9673,8881,3912,19,873,136,15391
20190118T12-06,10116,9609,3913,16,1034,137,14652
20190118T11-06,10387,10683,3913,16,1032,138,13903
20190118T10-06,10462,11166,3913,19,801,163,13968
20190118T09-06,10615,11108,3913,17,210,190,14664
20190118T08-06,10947,11216,3913,17,0,189,14478
20190118T07-06,10593,10476,3913,19,0,162,14167
20190118T06-06,10088,7611,3914,17,0,137,13971
20190118T05-06,9070,6364,3913,15,0,94,14078
20190118T04-06,8389,6001,3913,15,0,93,14101
20190118T03-06,8254,5939,3913,15,0,121,14145
20190118T02-06,8616,6063,3913,16,0,95,13917
20190118T01-06,8819,7000,3913,19,0,119,13271
20190118T00-06,8732,9226,3913,18,0,95,12603
20190117T23-06,9432,12206,3913,16,0,94,10606
20190117T22-06,10455,14788,3912,15,0,93,9045
20190117T21-06,10918,16919,3913,16,0,121,7461
20190117T20-06,10992,18108,3913,16,0,121,6389
20190117T19-06,11115,19979,3912,14,1,94,4058
20190117T18-06,10998,19300,3913,14,259,94,2360
20190117T17-06,10708,19146,3913,14,906,114,1350
20190117T16-06,10769,18982,3912,15,1083,102,965
20190117T15-06,10859,19553,3912,16,1111,102,687
20190117T14-06,10963,20000,3913,15,1162,137,442
20190117T13-06,11009,20859,3913,13,1087,138,298
20190117T12-06,11080,21012,3913,13,1051,165,842
20190117T11-06,11115,20822,3913,13,915,165,1733
20190117T10-06,11179,19322,3913,14,673,206,3596
20190117T09-06,11037,17118,3912,9,273,207,6385
20190117T08-06,10636,17244,3912,7,1,164,7408
20190117T07-06,9157,16363,3913,7,0,119,8379
20190117T06-06,7463,12924,3913,10,0,94,9714
20190117T05-06,7129,10490,3913,9,0,94,10088
20190117T04-06,7144,9777,3913,10,0,94,10003
20190117T03-06,6967,9387,3914,10,0,121,10519
20190117T02-06,7022,9140,3914,10,0,97,11123
20190117T01-06,7463,9259,3914,10,0,118,11596
20190117T00-06,8305,9593,3914,9,0,144,12258
20190116T23-06,9425,10888,3914,8,0,146,12352
20190116T22-06,10793,11960,3914,10,0,180,12483
20190116T21-06,10845,13689,3914,9,0,209,12106
20190116T20-06,10947,14476,3914,6,0,182,11727
20190116T19-06,10797,15796,3915,6,0,181,10622
20190116T18-06,10034,15784,3915,12,221,209,9744
20190116T17-06,9459,14232,3914,13,838,181,9995
20190116T16-06,9796,13622,3915,12,1045,146,9771
20190116T15-06,10255,13895,3915,12,1107,188,9139
20190116T14-06,10834,14584,3915,5,1095,215,8640
20190116T13-06,10901,15930,3919,3,1095,216,7996
20190116T12-06,10909,17553,3920,1,1085,216,7128
20190116T11-06,11051,18560,3915,5,1026,252,6812
20190116T10-06,10927,19142,3914,2,887,278,7105
20190116T09-06,10955,19559,3914,4,283,276,7247
20190116T08-06,11248,20325,3914,3,1,249,7292
20190116T07-06,10975,19217,3914,7,0,204,7799
20190116T06-06,9940,15759,3914,5,0,181,8604
20190116T05-06,9599,13025,3914,3,0,145,9266
20190116T04-06,9312,11948,3913,3,0,145,9697
20190116T03-06,9111,11607,3913,4,0,145,10141
20190116T02-06,9189,11538,3913,3,0,147,10439
20190116T01-06,9515,12103,3913,2,0,169,10370
20190116T00-06,10068,13080,3913,2,0,144,10558
20190115T23-06,10723,14867,3913,2,0,179,10534
20190115T22-06,11007,17726,3914,1,0,207,9969
20190115T21-06,11060,19512,3914,1,0,211,9951
20190115T20-06,11298,21437,3914,1,0,206,8524
20190115T19-06,11284,23393,3914,2,1,206,6594
20190115T18-06,11199,23008,3914,1,249,248,5144
20190115T17-06,11016,21161,3914,8,768,276,5059
20190115T16-06,10411,20783,3914,12,922,276,5227
20190115T15-06,10283,20865,3914,17,920,216,5546
20190115T14-06,10557,21883,3914,11,699,216,5065
20190115T13-06,10992,22953,3914,8,571,216,4637
20190115T12-06,11253,24777,3914,2,359,221,3681
20190115T11-06,11334,26405,3914,1,186,255,2948
20190115T10-06,11277,26603,3913,6,93,256,3127
20190115T09-06,11279,26781,3913,3,26,255,3533
20190115T08-06,11245,27573,3913,3,0,228,3490
20190115T07-06,11279,26808,3913,6,0,227,3123
20190115T06-06,10628,23050,3914,7,0,185,3765
20190115T05-06,10234,20959,3914,4,0,184,3605
20190115T04-06,9856,20613,3913,2,0,150,3462
20190115T03-06,9784,20226,3913,5,0,150,3817
20190115T02-06,9955,20168,3912,2,0,150,3968
20190115T01-06,10280,20793,3913,4,0,150,3863
20190115T00-06,10383,22544,3912,3,0,177,3605
20190114T23-06,10250,24436,3913,4,0,150,4049
20190114T22-06,10839,25967,3913,2,0,184,4500
20190114T21-06,11177,27239,3912,3,0,187,4347
20190114T20-06,11165,28041,3913,3,0,211,3767
20190114T19-06,11057,28903,3913,3,0,211,2606
20190114T18-06,10801,27461,3913,3,25,238,1755
20190114T17-06,10106,25851,3913,5,162,212,1783
20190114T16-06,9492,25442,3913,5,303,218,2154
20190114T15-06,9821,25417,3913,3,422,216,2380
20190114T14-06,10523,26064,3913,2,410,216,2300
20190114T13-06,10967,27004,3913,1,380,217,2217
20190114T12-06,11199,28520,3913,2,357,220,2129
20190114T11-06,11206,30068,3914,3,206,255,1869
20190114T10-06,11125,30988,3913,2,105,256,1892
20190114T09-06,11273,31033,3912,2,30,256,1972
20190114T08-06,11416,31358,3913,3,0,256,1790
20190114T07-06,11288,30062,3913,2,0,229,1537
20190114T06-06,11224,26403,3913,3,0,187,1337
20190114T05-06,10764,23801,3913,1,0,185,1201
20190114T04-06,10598,22717,3913,2,0,175,1136
20190114T03-06,10610,22211,3913,2,0,150,1176
20190114T02-06,10664,22035,3913,1,0,150,1280
20190114T01-06,10794,22390,3913,1,0,150,1284
20190114T00-06,11051,23101,3913,3,0,152,1508
20190113T23-06,11046,24338,3913,3,0,152,1822
20190113T22-06,10927,26358,3913,3,0,187,1856
20190113T21-06,11016,26856,3913,1,0,219,2049
20190113T20-06,10961,26843,3913,3,0,241,2363
20190113T19-06,10960,26192,3913,5,0,228,2421
20190113T18-06,10677,24139,3913,5,234,258,2173
20190113T17-06,10149,22602,3913,1,844,277,1902
20190113T16-06,10267,22199,3913,4,1037,241,1501
20190113T15-06,10456,22388,3913,2,1035,219,1239
20190113T14-06,10745,22812,3913,2,978,220,1174
20190113T13-06,10654,23591,3913,3,767,223,1302
20190113T12-06,10727,24294,3913,3,597,223,1684
20190113T11-06,10740,24173,3913,4,617,259,2783
20190113T10-06,10606,23474,3913,4,665,259,4049
20190113T09-06,10228,22709,3913,2,273,259,5028
20190113T08-06,9411,21779,3913,0,2,259,5820
20190113T07-06,8834,20471,3913,2,0,231,6057
20190113T06-06,8224,19897,3912,2,0,189,5641
20190113T05-06,7739,19199,3912,2,0,154,5743
20190113T04-06,7654,18809,3912,2,0,153,5635
20190113T03-06,7726,18736,3912,1,0,153,5447
20190113T02-06,8060,18736,3912,1,0,153,5201
20190113T01-06,8863,19022,3912,3,0,153,4565
20190113T00-06,9294,19634,3912,2,0,153,4408
20190112T23-06,9832,20420,3911,5,0,153,4322
20190112T22-06,10108,20017,3911,6,0,215,4818
20190112T21-06,10224,20271,3911,5,0,217,5167
20190112T20-06,10092,20527,3912,5,0,216,5045
20190112T19-06,9894,21277,3912,4,0,215,4903
20190112T18-06,9077,19192,3912,6,248,214,6217
20190112T17-06,7687,16305,3913,5,952,215,9251
20190112T16-06,7506,13930,3912,4,1152,200,11502
20190112T15-06,7757,12322,3912,4,1119,221,13046
20190112T14-06,7830,11881,3912,1,1043,219,13972
20190112T13-06,7920,11717,3912,5,1019,222,14451
20190112T12-06,7914,11524,3912,23,964,225,14716
20190112T11-06,7969,11459,3913,23,980,259,14353
20190112T10-06,7983,12501,3913,23,1029,260,12867
20190112T09-06,8092,12424,3912,23,321,260,12760
20190112T08-06,7755,11625,3912,25,2,259,13172
20190112T07-06,7171,10262,3912,5,0,232,13454
20190112T06-06,6413,9171,3913,5,0,189,13520
20190112T05-06,6184,8542,3914,6,0,174,12975
20190112T04-06,6366,8550,3914,5,0,153,12302
20190112T03-06,6771,9142,3914,2,0,153,11408
20190112T02-06,7639,9740,3914,2,0,169,10608
20190112T01-06,8815,10279,3914,5,0,154,10221
20190112T00-06,9300,11471,3914,6,0,158,9766
20190111T23-06,9073,13761,3915,7,0,158,9586
20190111T22-06,9573,14753,3915,3,0,193,9678
20190111T21-06,9818,15832,3915,5,0,219,9669
20190111T20-06,9172,15672,3914,4,0,249,11330
20190111T19-06,8701,15383,3914,5,0,221,12888
20190111T18-06,8462,15291,3911,3,200,262,12204
20190111T17-06,8012,14823,3903,6,493,285,11909
20190111T16-06,7521,13763,3903,4,578,250,13143
20190111T15-06,7742,13985,3904,4,514,229,13101
20190111T14-06,8340,14168,3904,4,450,229,12680
20190111T13-06,8710,14639,3904,5,371,229,12422
20190111T12-06,8832,14784,3904,5,257,228,13044
20190111T11-06,8842,14904,3905,5,133,262,13481
20190111T10-06,9009,15386,3905,4,75,262,13056
20190111T09-06,8986,15386,3909,2,21,262,12980
20190111T08-06,9230,15234,3914,2,0,235,13242
20190111T07-06,8357,14315,3913,4,0,234,13618
20190111T06-06,7505,11676,3913,5,0,154,13475
20190111T05-06,7558,9381,3913,5,0,176,13337
20190111T04-06,7417,8850,3913,13,0,115,13122
20190111T03-06,7151,8284,3912,13,0,115,13878
20190111T02-06,7096,8246,3912,12,0,115,14316
20190111T01-06,7400,8682,3912,11,0,115,14433
20190111T00-06,7908,9480,3912,12,0,153,14602
20190110T23-06,8354,10901,3912,11,0,156,14865
20190110T22-06,8293,12966,3913,12,0,203,15022
20190110T21-06,8500,14746,3913,13,0,221,14276
20190110T20-06,8933,16062,3913,11,0,216,12912
20190110T19-06,9399,17256,3913,11,0,215,11155
20190110T18-06,8581,17019,3913,18,70,217,10035
20190110T17-06,7581,16366,3914,16,367,253,10171
20190110T16-06,7281,16399,3914,16,685,282,9730
20190110T15-06,7567,16694,3914,15,874,224,9260
20190110T14-06,7740,16799,3914,16,945,226,9551
20190110T13-06,7643,17096,3913,17,943,227,10099
20190110T12-06,7785,17462,3914,17,943,226,10431
20190110T11-06,8162,18067,3914,17,861,261,10280
20190110T10-06,8599,19367,3913,15,610,261,9338
20190110T09-06,8970,20045,3912,14,110,262,9340
20190110T08-06,9649,20837,3912,14,0,234,8764
20190110T07-06,8725,20421,3913,17,0,234,8711
20190110T06-06,7138,18230,3913,15,0,157,8469
20190110T05-06,6931,16341,3914,14,0,156,7917
20190110T04-06,6997,16233,3913,14,0,182,6865
20190110T03-06,6971,16231,3913,15,0,157,6625
20190110T02-06,7018,16231,3913,17,0,156,6794
20190110T01-06,7179,16953,3913,15,0,156,6524
20190110T00-06,7520,17678,3912,16,0,155,6757
20190109T23-06,8788,19054,3912,15,0,156,6093
20190109T22-06,9324,20854,3904,16,0,191,5879
20190109T21-06,9650,21933,3904,17,0,193,5365
20190109T20-06,9822,22207,3904,17,0,243,4998
20190109T19-06,9863,22351,3904,17,0,217,4356
20190109T18-06,8514,21445,3904,17,45,219,4093
20190109T17-06,7622,20614,3904,16,197,218,4376
20190109T16-06,7516,20126,3906,16,462,182,4444
20190109T15-06,7883,20422,3913,17,596,156,4010
20190109T14-06,8166,20722,3913,16,698,207,3786
20190109T13-06,8442,20953,3912,15,622,261,3987
20190109T12-06,8840,21046,3913,16,543,263,4448
20190109T11-06,9854,21256,3913,16,434,263,4107
20190109T10-06,9891,22041,3912,15,269,263,3794
20190109T09-06,9952,22073,3912,18,81,263,4036
20190109T08-06,10088,22154,3913,16,1,261,4374
20190109T07-06,9341,21199,3913,18,0,234,4367
20190109T06-06,7543,17919,3913,20,0,156,5250
20190109T05-06,6722,15208,3912,16,0,156,6224
20190109T04-06,6188,13956,3912,18,0,190,7051
20190109T03-06,5946,13447,3912,16,0,191,7553
20190109T02-06,5966,13363,3912,18,0,182,7719
20190109T01-06,6309,13725,3912,16,0,182,7772
20190109T00-06,6766,14723,3912,16,0,182,7415
20190108T23-06,7370,15799,3912,15,0,182,8293
20190108T22-06,8071,16883,3912,16,0,182,8741
20190108T21-06,8471,17496,3913,16,0,182,9258
20190108T20-06,9018,17894,3913,17,0,183,9075
20190108T19-06,9642,18083,3913,16,0,184,8055
20190108T18-06,8836,17939,3913,15,65,180,7126
20190108T17-06,8192,16182,3913,17,595,214,8032
20190108T16-06,8206,15312,3913,18,835,215,8855
20190108T15-06,8242,15417,3914,17,1006,215,8865
20190108T14-06,8057,15065,3914,18,959,215,9652
20190108T13-06,7775,14567,3914,18,853,215,10544
20190108T12-06,7734,14248,3914,18,733,179,11104
20190108T11-06,7539,15269,3915,17,514,179,10631
20190108T10-06,7953,15979,3914,17,339,205,9272
20190108T09-06,8687,16045,3915,16,130,206,8714
20190108T08-06,9397,16499,3915,17,2,240,8000
20190108T07-06,8191,15598,3914,17,0,240,8405
20190108T06-06,6757,13129,3915,18,0,250,8563
20190108T05-06,5990,12150,3915,17,0,250,7778
20190108T04-06,6114,11546,3915,17,0,249,7499
20190108T03-06,6083,11437,3915,16,0,249,7701
20190108T02-06,5530,11226,3915,19,0,251,8786
20190108T01-06,5285,11152,3915,19,0,288,9958
20190108T00-06,5538,11563,3915,16,0,292,10971
20190107T23-06,6260,12680,3915,16,0,293,11654
20190107T22-06,7727,14198,3915,16,0,292,10914
20190107T21-06,8871,15275,3914,16,0,292,10085
20190107T20-06,9555,16429,3914,17,0,293,9234
20190107T19-06,10168,16957,3915,19,0,293,8318
20190107T18-06,9620,16777,3915,18,179,291,7035
20190107T17-06,8716,16570,3915,19,852,290,6690
20190107T16-06,8554,16331,3915,19,1075,291,7041
20190107T15-06,8449,16140,3915,20,989,291,7588
20190107T14-06,8747,16290,3913,21,966,291,7357
20190107T13-06,8961,16619,3910,20,1033,292,6621
20190107T12-06,8560,16965,3910,23,1052,285,6737
20190107T11-06,7833,16349,3909,20,1071,239,7898
20190107T10-06,7005,15229,3903,20,891,275,9289
20190107T09-06,6558,13781,3892,17,198,275,11249
20190107T08-06,6637,12956,3910,20,0,275,11859
20190107T07-06,5776,12210,3911,18,0,274,11808
