,coal,natural gas,petroleum,other,solar,hydro
20190305T08-05,278,72.0,0.0,0,10,70
20190305T07-05,284,5.0,-4.0,9,0,70
20190305T06-05,237,0.0,0.0,9,0,70
20190305T05-05,169,0.0,0.0,9,0,70
20190305T04-05,151,0.0,0.0,9,0,70
20190305T03-05,149,0.0,0.0,9,0,71
20190305T02-05,151,0.0,0.0,9,0,69
20190305T01-05,183,0.0,0.0,9,0,69
20190305T00-05,237,,,9,0,70
20190304T23-05,288,,,10,0,70
20190304T22-05,312,,,9,0,70
20190304T21-05,301,,,9,0,71
20190304T20-05,266,,,0,9,71
20190304T19-05,211,,,0,9,70
20190304T18-05,165,,,0,9,71
20190304T17-05,152,,,0,10,70
20190304T16-05,160,,,0,11,70
20190304T15-05,177,,,0,10,70
20190304T14-05,200,,,0,11,70
20190304T13-05,198,,,0,11,72
20190304T12-05,200,,,0,10,70
20190304T11-05,201,,,0,9,70
20190304T10-05,193,,,0,10,70
20190304T09-05,182,,,0,9,71
20190304T08-05,181,,,0,9,70
20190304T07-05,129,,,9,0,71
20190304T06-05,125,,,9,0,70
20190304T05-05,121,,,9,0,70
20190304T04-05,105,,,9,0,71
20190304T03-05,109,,,10,0,70
20190304T02-05,109,,,9,0,69
20190304T01-05,108,,,9,0,69
20190304T00-05,110,,,9,0,71
20190303T23-05,110,,,9,0,70
20190303T22-05,109,,,9,0,70
20190303T21-05,109,,,9,0,71
20190303T20-05,109,,,0,10,70
20190303T19-05,109,,,0,9,71
20190303T18-05,111,,,0,9,70
20190303T17-05,106,,,0,9,70
20190303T16-05,108,,,0,10,70
20190303T15-05,107,,,0,9,70
20190303T14-05,113,,,0,10,72
